START DATE,END DATE,SUBJECT,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SHOW TIME AS,DESCRIPTION,,,,AWAY,HOM E
12/5/2012,12/5/2012,NBA: Lakers @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Lakers @ Hornets,LA Lakers at New Orleans,,Lakers , Hornets
1/8/2013,1/8/2013,NBA: Lakers @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Lakers @ Rockets,LA Lakers at Houston,,Lakers , Rockets
12/4/2012,12/4/2012,NBA: Lakers @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Lakers @ Rockets,LA Lakers at Houston,,Lakers , Rockets
3/27/2013,3/27/2013,NBA: Lakers @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Lakers @ Timberwolves,LA Lakers at Minnesota,,Lakers , Timberwolves
10/16/2012,10/16/2012,NBA: Maccabi Haifa @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Maccabi Haifa @ Timberwolves,Maccabi Haifa at Minnesota,,Maccabi Haifa , Timberwolves
4/5/2013,4/5/2013,NBA: Magic @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Bulls,Orlando at Chicago,,Magic , Bulls
11/6/2012,11/6/2012,NBA: Magic @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Bulls,Orlando at Chicago,,Magic , Bulls
2/22/2013,2/22/2013,NBA: Magic @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Grizzlies,Orlando at Memphis,,Magic , Grizzlies
10/24/2012,10/24/2012,NBA: Magic @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Grizzlies,Orlando at Memphis,,Magic , Grizzlies
3/4/2013,3/4/2013,NBA: Magic @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Hornets,Orlando at New Orleans,,Magic , Hornets
4/17/2013,4/17/2013,NBA: Magic @ Heat     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Heat,Orlando at Miami,,Magic , Heat
4/1/2013,4/1/2013,NBA: Magic @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Rockets,Orlando at Houston,,Magic , Rockets
12/9/2012,12/9/2012,NBA: Magic @ Suns     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Suns,Orlando at Phoenix,,Magic , Suns
3/15/2013,3/15/2013,NBA: Magic @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Thunder,Orlando at Oklahoma City,,Magic , Thunder
11/7/2012,11/7/2012,NBA: Magic @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Magic @ Timberwolves,Orlando at Minnesota,,Magic , Timberwolves
3/12/2013,3/12/2013,NBA: Mavericks @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Bucks,Dallas at Milwaukee,,Mavericks , Bucks
11/28/2012,11/28/2012,NBA: Mavericks @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Bulls,Dallas at Chicago,,Mavericks , Bulls
2/27/2013,2/27/2013,NBA: Mavericks @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Grizzlies,Dallas at Memphis,,Mavericks , Grizzlies
12/21/2012,12/21/2012,NBA: Mavericks @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Grizzlies,Dallas at Memphis,,Mavericks , Grizzlies
2/22/2013,2/22/2013,NBA: Mavericks @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Hornets,Dallas at New Orleans,,Mavericks , Hornets
12/8/2012,12/8/2012,NBA: Mavericks @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Rockets,Dallas at Houston,,Mavericks , Rockets
10/24/2012,10/24/2012,NBA: Mavericks @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Thunder,Dallas at Oklahoma City,,Mavericks , Thunder
12/15/2012,12/15/2012,NBA: Mavericks @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Mavericks @ Timberwolves,Dallas at Minnesota,,Mavericks , Timberwolves
3/29/2013,3/29/2013,NBA: Heat @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Heat @ Hornets,Miami at New Orleans,,Heat , Hornets
11/12/2012,11/12/2012,NBA: Heat @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Heat @ Rockets,Miami at Houston,,Heat , Rockets
11/28/2012,11/28/2012,NBA: Knicks @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Knicks @ Bucks,New York at Milwaukee,,Knicks , Bucks
12/8/2012,12/8/2012,NBA: Knicks @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Knicks @ Bulls,New York at Chicago,,Knicks , Bulls
11/20/2012,11/20/2012,NBA: Knicks @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Knicks @ Hornets,New York at New Orleans,,Knicks , Hornets
11/23/2012,11/23/2012,NBA: Knicks @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Knicks @ Rockets,New York at Houston,,Knicks , Rockets
2/8/2013,2/8/2013,NBA: Knicks @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Knicks @ Timberwolves,New York at Minnesota,,Knicks , Timberwolves
4/15/2013,4/15/2013,NBA: Nuggets @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Bucks,Denver at Milwaukee,,Nuggets , Bucks
3/18/2013,3/18/2013,NBA: Nuggets @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Bulls,Denver at Chicago,,Nuggets , Bulls
11/19/2012,11/19/2012,NBA: Nuggets @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Grizzlies,Denver at Memphis,,Nuggets , Grizzlies
12/29/2012,12/29/2012,NBA: Nuggets @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Grizzlies,Denver at Memphis,,Nuggets , Grizzlies
3/25/2013,3/25/2013,NBA: Nuggets @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Hornets,Denver at New Orleans,,Nuggets , Hornets
11/7/2012,11/7/2012,NBA: Nuggets @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Rockets,Denver at Houston,,Nuggets , Rockets
1/16/2013,1/16/2013,NBA: Nuggets @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Thunder,Denver at Oklahoma City,,Nuggets , Thunder
3/19/2013,3/19/2013,NBA: Nuggets @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Thunder,Denver at Oklahoma City,,Nuggets , Thunder
10/21/2012,10/21/2012,NBA: Nuggets @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Thunder,Denver at Oklahoma City,,Nuggets , Thunder
11/21/2012,11/21/2012,NBA: Nuggets @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Timberwolves,Denver at Minnesota,,Nuggets , Timberwolves
12/12/2012,12/12/2012,NBA: Nuggets @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Nuggets @ Timberwolves,Denver at Minnesota,,Nuggets , Timberwolves
11/14/2012,11/14/2012,NBA: Pacers @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Bucks,Indiana at Milwaukee,,Pacers , Bucks
12/18/2012,12/18/2012,NBA: Pacers @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Bucks,Indiana at Milwaukee,,Pacers , Bucks
3/23/2013,3/23/2013,NBA: Pacers @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Bulls,Indiana at Chicago,,Pacers , Bulls
12/4/2012,12/4/2012,NBA: Pacers @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Bulls,Indiana at Chicago,,Pacers , Bulls
12/22/2012,12/22/2012,NBA: Pacers @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Hornets,Indiana at New Orleans,,Pacers , Hornets
3/27/2013,3/27/2013,NBA: Pacers @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Rockets,Indiana at Houston,,Pacers , Rockets
10/10/2012,10/10/2012,NBA: Pacers @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Timberwolves,Indiana at Minnesota,,Pacers , Timberwolves
11/9/2012,11/9/2012,NBA: Pacers @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pacers @ Timberwolves,Indiana at Minnesota,,Pacers , Timberwolves
4/17/2013,4/17/2013,NBA: Pistons @ Nets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Nets,Detroit at Brooklyn,,Pistons , Nets
1/23/2013,1/23/2013,NBA: Pistons @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Bulls,Detroit at Chicago,,Pistons , Bulls
11/30/2012,11/30/2012,NBA: Pistons @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Grizzlies,Detroit at Memphis,,Pistons , Grizzlies
3/1/2013,3/1/2013,NBA: Pistons @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Hornets,Detroit at New Orleans,,Pistons , Hornets
11/10/2012,11/10/2012,NBA: Pistons @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Rockets,Detroit at Houston,,Pistons , Rockets
11/9/2012,11/9/2012,NBA: Pistons @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Thunder,Detroit at Oklahoma City,,Pistons , Thunder
4/6/2013,4/6/2013,NBA: Pistons @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Timberwolves,Detroit at Minnesota,,Pistons , Timberwolves
10/24/2012,10/24/2012,NBA: Pistons @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Pistons @ Timberwolves,Detroit at Minnesota,,Pistons , Timberwolves
4/9/2013,4/9/2013,NBA: Raptors @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Bulls,Toronto at Chicago,,Raptors , Bulls
10/15/2012,10/15/2012,NBA: Raptors @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Grizzlies,Toronto at Memphis,,Raptors , Grizzlies
11/28/2012,11/28/2012,NBA: Raptors @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Grizzlies,Toronto at Memphis,,Raptors , Grizzlies
12/28/2012,12/28/2012,NBA: Raptors @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Hornets,Toronto at New Orleans,,Raptors , Hornets
11/27/2012,11/27/2012,NBA: Raptors @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Rockets,Toronto at Houston,,Raptors , Rockets
11/6/2012,11/6/2012,NBA: Raptors @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Thunder,Toronto at Oklahoma City,,Raptors , Thunder
4/5/2013,4/5/2013,NBA: Raptors @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Raptors @ Timberwolves,Toronto at Minnesota,,Raptors , Timberwolves
10/6/2012,10/6/2012,NBA: Real Madrid @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Real Madrid @ Grizzlies,Real Madrid at Memphis,,Real Madrid , Grizzlies
3/29/2013,3/29/2013,NBA: Rockets @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Grizzlies,Houston at Memphis,,Rockets , Grizzlies
11/9/2012,11/9/2012,NBA: Rockets @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Grizzlies,Houston at Memphis,,Rockets , Grizzlies
1/9/2013,1/9/2013,NBA: Rockets @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Hornets,Houston at New Orleans,,Rockets , Hornets
1/25/2013,1/25/2013,NBA: Rockets @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Hornets,Houston at New Orleans,,Rockets , Hornets
10/24/2012,10/24/2012,NBA: Rockets @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Hornets,Houston at New Orleans,,Rockets , Hornets
11/28/2012,11/28/2012,NBA: Rockets @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Thunder,Houston at Oklahoma City,,Rockets , Thunder
1/19/2013,1/19/2013,NBA: Rockets @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Timberwolves,Houston at Minnesota,,Rockets , Timberwolves
12/26/2012,12/26/2012,NBA: Rockets @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Rockets @ Timberwolves,Houston at Minnesota,,Rockets , Timberwolves
1/2/2013,1/2/2013,NBA: Spurs @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Bucks,San Antonio at Milwaukee,,Spurs , Bucks
1/11/2013,1/11/2013,NBA: Spurs @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Grizzlies,San Antonio at Memphis,,Spurs , Grizzlies
1/7/2013,1/7/2013,NBA: Spurs @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Hornets,San Antonio at New Orleans,,Spurs , Hornets
11/23/2012,11/23/2012,NBA: Spurs @ Pacers     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Pacers,San Antonio at Indiana,,Spurs , Pacers
12/10/2012,12/10/2012,NBA: Spurs @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Rockets,San Antonio at Houston,,Spurs , Rockets
2/24/2013,2/24/2013,NBA: Spurs @ Suns     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Suns,San Antonio at Phoenix,,Spurs , Suns
12/17/2012,12/17/2012,NBA: Spurs @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Thunder,San Antonio at Oklahoma City,,Spurs , Thunder
3/12/2013,3/12/2013,NBA: Spurs @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Spurs @ Timberwolves,San Antonio at Minnesota,,Spurs , Timberwolves
1/8/2013,1/8/2013,NBA: Suns @ Bucks     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Bucks,Phoenix at Milwaukee,,Suns , Bucks
1/12/2013,1/12/2013,NBA: Suns @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Bulls,Phoenix at Chicago,,Suns , Bulls
2/5/2013,2/5/2013,NBA: Suns @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Grizzlies,Phoenix at Memphis,,Suns , Grizzlies
12/4/2012,12/4/2012,NBA: Suns @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Grizzlies,Phoenix at Memphis,,Suns , Grizzlies
2/6/2013,2/6/2013,NBA: Suns @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Hornets,Phoenix at New Orleans,,Suns , Hornets
4/17/2013,4/17/2013,NBA: Suns @ Nuggets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Nuggets,Phoenix at Denver,,Suns , Nuggets
3/13/2013,3/13/2013,NBA: Suns @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Rockets,Phoenix at Houston,,Suns , Rockets
4/9/2013,4/9/2013,NBA: Suns @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Rockets,Phoenix at Houston,,Suns , Rockets
2/8/2013,2/8/2013,NBA: Suns @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Thunder,Phoenix at Oklahoma City,,Suns , Thunder
10/19/2012,10/19/2012,NBA: Suns @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Thunder,Phoenix at Oklahoma City,,Suns , Thunder
12/31/2012,12/31/2012,NBA: Suns @ Thunder     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Thunder,Phoenix at Oklahoma City,,Suns , Thunder
4/13/2013,4/13/2013,NBA: Suns @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Timberwolves,Phoenix at Minnesota,,Suns , Timberwolves
12/29/2012,12/29/2012,NBA: Suns @ Timberwolves     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Suns @ Timberwolves,Phoenix at Minnesota,,Suns , Timberwolves
10/23/2012,10/23/2012,NBA: Thunder @ Bulls     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Bulls,Oklahoma City at Chicago,,Thunder , Bulls
3/20/2013,3/20/2013,NBA: Thunder @ Grizzlies     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Grizzlies,Oklahoma City at Memphis,,Thunder , Grizzlies
11/16/2012,11/16/2012,NBA: Thunder @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Hornets,Oklahoma City at New Orleans,,Thunder , Hornets
12/1/2012,12/1/2012,NBA: Thunder @ Hornets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Hornets,Oklahoma City at New Orleans,,Thunder , Hornets
1/20/2013,1/20/2013,NBA: Thunder @ Nuggets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Nuggets,Oklahoma City at Denver,,Thunder , Nuggets
2/20/2013,2/20/2013,NBA: Thunder @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Rockets,Oklahoma City at Houston,,Thunder , Rockets
10/10/2012,10/10/2012,NBA: Thunder @ Rockets     ,5:00 PM,6:00 PM,7:00 PM,8:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,FREE,www.MySportsCal.com,Thunder @ Rockets,Oklahoma City at Houston,,Thunder , Rockets
